数据期,行业代码,门类代码,门类内容,大类代码,大类内容,中类代码,中类内容,小类代码,小类内容,经度,维度,注册资本(人民币元),企业经营日期,企业登记设立日期,企业缴纳社保人员数
2018,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.836525,22.594128,500000,2014/3/1,2007/5/10,15
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.923975,22.576176,10000000,2007/8/1,2007/5/23,19
2018,L7259,L,租赁和商务服务业,72,商务服务业,725,广告业,7259,其他广告服务,113.866562,22.568838,3000000,2008/12/1,2007/6/7,10
2018,C2913,C,制造业,29,橡胶和塑料制品业,291,橡胶制品业,2913,橡胶零件制造,113.790109,22.676295,967500,2009/8/1,2007/10/18,79
2018,C3911,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3911,计算机整机制造,113.867905,22.629244,500000,2008/8/1,2007/5/21,0
2018,K7040,K,房地产业,70,房地产业,704,房地产租赁经营,7040,房地产租赁经营,113.838301,22.606237,56000000,2016/10/1,2007/5/28,14
2018,C3976,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3976,光电子器件制造,113.798763,22.74611,6000000,2009/4/1,2007/5/30,93
2018,C2921,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2921,塑料薄膜制造,113.818420,22.764760,10000000,2008/4/1,2007/6/12,78
2018,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.905097,22.568824,1935000,2008/5/1,2007/10/17,7
2018,C3879,C,制造业,38,电气机械和器材制造业,387,照明器具制造,3879,灯用电器附件及其他照明器具制造,113.841534,22.738101,55700000,2009/8/1,2007/6/19,153
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.896728,22.589343,500000,2011/4/1,2007/6/29,7
2018,C2669,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造,2669,其他专用化学产品制造,113.849699,22.631695,5000000,2007/11/1,2007/6/26,22
2018,C3525,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,113.932186,22.689225,500000,2007/12/1,2007/7/13,143
2018,C3976,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3976,光电子器件制造,113.868057,22.629030,6000000,2008/11/1,2007/8/1,52
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,,,10000000,2010/11/1,2007/7/12,15
2018,C3856,C,制造业,38,电气机械和器材制造业,385,家用电力器具制造,3856,家用美容、保健护理电器具制造,113.798332,22.751581,2000000,2008/2/1,2007/8/16,174
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.888031,22.560661,3000000,2008/1/1,2007/9/4,11
2018,C3561,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3561,电工机械专用设备制造,113.826157,22.756087,3000000,2008/5/1,2007/8/1,60
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.858055,22.656940,3000000,2008/6/1,2007/8/22,24
2018,K7010,K,房地产业,70,房地产业,701,房地产开发经营,7010,房地产开发经营,,,3925870338,1993/1/1,1993/10/8,98
2018,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.788176,22.726109,4870917,2008/6/1,2008/4/8,133
2018,C3329,C,制造业,33,金属制品业,332,金属工具制造,3329,其他金属工具制造,113.872266,22.754848,2000000,2009/8/1,2007/8/15,204
2018,C2239,C,制造业,22,造纸和纸制品业,223,纸制品制造,2239,其他纸制品制造,113.783855,22.690918,2000000,2012/9/1,2007/8/29,60
2018,C3324,C,制造业,33,金属制品业,332,金属工具制造,3324,刀剪及类似日用金属工具制造,,,11251800,2013/5/1,2007/10/22,82
2018,C3921,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3921,通信系统设备制造,113.79972,22.678049,15000000,2008/4/1,2007/9/28,207
2018,C3429,C,制造业,34,通用设备制造业,342,金属加工机械制造,3429,其他金属加工机械制造,113.825072,22.766860,10000000,2008/8/1,2007/10/9,160
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,,,12000000,2008/7/1,2007/10/15,19
2018,C3825,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3825,光伏设备及元器件制造,113.834028,22.703805,500000,2007/12/1,2007/10/18,48
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.867772,22.729393,5000000,2008/4/1,2007/11/22,23
2018,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,,,2000000,2010/11/1,2007/10/30,69
2018,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.809088,22.775388,4000000,2001/9/1,2007/11/14,105
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,,,10000000,2012/3/1,2007/10/26,15
2018,C3824,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3824,电力电子元器件制造,113.799175,22.667283,9400000,2009/6/1,2007/11/15,65
2018,C3399,C,制造业,33,金属制品业,339,铸造及其他金属制品制造,3399,其他未列明金属制品制造,113.867026,22.628995,11144123,2005/1/25,2008/8/29,172
2018,C2681,C,制造业,26,化学原料和化学制品制造业,268,日用化学产品制造,2681,肥皂及洗涤剂制造,113.873321,22.806887,1000000,2009/3/1,2007/11/28,13
2018,C3823,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3823,配电开关控制设备制造,113.916774,22.584414,10000000,2007/4/5,2007/10/31,153
2018,C3921,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3921,通信系统设备制造,113.836519,22.779972,1000000,2009/8/1,2007/11/26,116
2018,C3360,C,制造业,33,金属制品业,336,金属表面处理及热处理加工,3360,金属表面处理及热处理加工,113.810069,22.730446,200000,2008/1/1,2007/11/19,63
2018,C3561,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3561,电工机械专用设备制造,113.861031,22.585662,5000000,2008/5/1,2007/10/24,31
2018,C3482,C,制造业,34,通用设备制造业,348,通用零部件制造,3482,紧固件制造,,,1818520,2010/4/1,2008/3/20,163
2018,C3569,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3569,其他电子专用设备制造,113.959610,22.698614,50000000,2011/6/1,2007/12/23,154
2018,F5164,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,113.853297,22.738907,10000000,2010/11/1,2007/11/29,50
2018,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.882420,22.594614,5000000,2009/4/1,2008/1/11,16
2018,F5141,F,批发和零售业,51,批发业,514,文化、体育用品及器材批发,5141,文具用品批发,113.812695,22.692696,16847808,2009/6/1,2008/8/5,80
2018,C3421,C,制造业,34,通用设备制造业,342,金属加工机械制造,3421,金属切削机床制造,113.865337,22.817031,6000000,2008/8/1,2008/3/4,57
2018,C3525,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,113.866955,22.582153,5000000,2009/4/1,2008/2/27,186
2018,L7243,L,租赁和商务服务业,72,商务服务业,724,咨询与调查,7243,社会经济咨询,113.888248,22.554537,500000,2011/5/1,2008/1/15,5
2018,O8199,O,居民服务、修理和其他服务业,81,机动车、电子产品和日用产品修理业,819,其他日用产品修理业,8199,其他未列明日用产品修理业,113.876539,22.583494,10000000,2009/4/1,2008/1/25,115
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.884579,22.577011,1000000,2008/7/1,2008/3/27,26
2018,C3990,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造,3990,其他电子设备制造,113.882596,22.809510,5000000,2012/1/1,2008/3/27,245
2018,M7452,M,科学研究和技术服务业,74,专业技术服务业,745,质检技术服务,7452,检测服务,113.861017,22.608856,5100000,2008/9/1,2008/3/21,191
2018,F5164,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5164,金属及金属矿批发,113.843991,22.712578,1000000,2015/6/1,2008/4/15,5
2018,F5199,F,批发和零售业,51,批发业,519,其他批发业,5199,其他未列明批发业,113.883789,22.599506,10000000,2009/12/1,2008/3/31,28
2018,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.8206491614199,22.661954437758187,2000000,2008/7/1,2008/5/19,233
2018,C3953,C,制造业,39,计算机、通信和其他电子设备制造业,395,非专业视听设备制造,3953,影视录放设备制造,113.848360,22.709336,5000000,2009/4/1,2008/6/6,76
2018,C3823,C,制造业,38,电气机械和器材制造业,382,输配电及控制设备制造,3823,配电开关控制设备制造,,,50800000,2008/7/1,2008/4/23,57
2018,C2927,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2927,日用塑料制品制造,,,20000000,2008/3/1,2004/9/30,322
2018,C2661,C,制造业,26,化学原料和化学制品制造业,266,专用化学产品制造,2661,化学试剂和助剂制造,113.798294,22.763094,500000,2010/4/1,2008/5/5,28
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.879339,22.566477,3000000,2008/7/1,2008/5/20,27
2018,C3484,C,制造业,34,通用设备制造业,348,通用零部件制造,3484,机械零部件加工,113.785276,22.678438,1000000,2016/3/1,2008/6/6,71
2018,C4014,C,制造业,40,仪器仪表制造业,401,通用仪器仪表制造,4014,实验分析仪器制造,113.891231,22.601985,10180000,2011/5/1,2008/5/14,56
2018,C3922,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3922,通信终端设备制造,113.925672,22.575983,50552000,2010/9/1,2008/5/29,185
2018,C3599,C,制造业,35,专用设备制造业,359,环保、邮政、社会公共服务及其他专用设备制造,3599,其他专用设备制造,113.862279,22.585171,1200000,2009/6/1,2008/5/7,21
2018,C3919,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3919,其他计算机制造,113.872773,22.603430,50000000,2009/3/1,2008/4/25,140
2018,L7259,L,租赁和商务服务业,72,商务服务业,725,广告业,7259,其他广告服务,113.859681,22.585944,5000000,2008/6/1,2008/4/24,78
2018,C3913,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3913,计算机外围设备制造,113.784932,22.693903,16000000,2010/1/1,2008/6/18,112
2018,L7263,L,租赁和商务服务业,72,商务服务业,726,人力资源服务,7263,劳务派遣服务,113.859681,22.585944,12000000,2008/9/1,2008/7/2,9042
2018,L7212,L,租赁和商务服务业,72,商务服务业,721,组织管理服务,7212,投资与资产管理,113.785897,22.687522,2500000,2014/3/1,2008/6/16,1
2018,C2651,C,制造业,26,化学原料和化学制品制造业,265,合成材料制造,2651,初级形态塑料及合成树脂制造,113.80289,22.762663,3000000,2009/9/1,2008/7/14,37
2018,I6519,I,信息传输、软件和信息技术服务业,65,软件和信息技术服务业,651,软件开发,6519,其他软件开发,113.844536,22.58451,15000000,2009/9/1,2008/7/10,54
2018,C3973,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3973,集成电路制造,113.973624,22.694648,500000,2008/11/1,2008/6/20,105
2018,F5283,F,批发和零售业,52,零售业,528,五金、家具及室内装饰材料专门零售,5283,家具零售,113.831385,22.686345,2020000,2008/10/1,2008/7/16,13
2018,E4851,E,建筑业,48,土木工程建筑业,485,架线和管道工程建筑,4851,架线及设备工程建筑,113.861393,22.624309,40900000,2008/10/1,2008/7/1,172
2018,C2319,C,制造业,23,印刷和记录媒介复制业,231,印刷,2319,包装装潢及其他印刷,113.855888,22.720440,2000000,2008/8/1,2008/6/27,47
2018,C3974,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3974,显示器件制造,113.916344,22.667713,3000000,2012/1/1,2008/6/17,28
2018,G5539,G,交通运输、仓储和邮政业,55,水上运输业,553,水上运输辅助活动,5539,其他水上运输辅助活动,113.853697,22.561181,60000000,2008/8/1,2008/6/20,38
2018,C3990,C,制造业,39,计算机、通信和其他电子设备制造业,399,其他电子设备制造,3990,其他电子设备制造,113.910796,22.664572,5000000,2010/7/1,2008/8/1,13
2018,F5179,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5179,其他机械设备及电子产品批发,113.868546,22.628533,20000000,2008/12/1,2008/8/5,28
2018,C3976,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3976,光电子器件制造,113.784061,22.702408,1000000,2008/11/1,2008/8/22,292
2018,C3499,C,制造业,34,通用设备制造业,349,其他通用设备制造业,3499,其他未列明通用设备制造业,113.841904,22.705485,20000000,2012/12/1,2008/8/20,66
2018,C3561,C,制造业,35,专用设备制造业,356,电子和电工机械专用设备制造,3561,电工机械专用设备制造,113.923975,22.576176,10000000,2008/11/1,2008/9/5,126
2018,C3975,C,制造业,39,计算机、通信和其他电子设备制造业,397,电子器件制造,3975,半导体照明器件制造,113.788219,22.741846,500000,2012/2/1,2008/8/21,124
2018,C3525,C,制造业,35,专用设备制造业,352,化工、木材、非金属加工专用设备制造,3525,模具制造,113.839377,22.752761,500000,2009/2/1,2008/8/28,196
2018,C3962,C,制造业,39,计算机、通信和其他电子设备制造业,396,智能消费设备制造,3962,智能车载设备制造,113.825239,22.654640,1000000,2011/9/1,2008/9/1,15
2018,C3921,C,制造业,39,计算机、通信和其他电子设备制造业,392,通信设备制造,3921,通信系统设备制造,113.971674,22.700295,100000000,2009/10/23,2008/8/6,59
2018,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.808413,22.677889,20000000,2009/7/1,2008/10/30,351
2018,F5199,F,批发和零售业,51,批发业,519,其他批发业,5199,其他未列明批发业,113.871722,22.561115,5500000,2010/4/1,2008/10/28,8
2018,C3912,C,制造业,39,计算机、通信和其他电子设备制造业,391,计算机制造,3912,计算机零部件制造,113.78719,22.678,500000,2009/6/1,2008/9/27,191
2018,F5169,F,批发和零售业,51,批发业,516,矿产品、建材及化工产品批发,5169,其他化工产品批发,113.830293,22.735211,5000000,2009/5/1,2008/9/12,43
2018,F5177,F,批发和零售业,51,批发业,517,机械设备、五金产品及电子产品批发,5177,通讯设备批发,113.924303,22.574139,10000000,2009/1/1,2008/9/16,26
2018,C2929,C,制造业,29,橡胶和塑料制品业,292,塑料制品业,2929,塑料零件及其他塑料制品制造,113.796674,22.671387,31413612,2009/10/1,2008/10/9,123
2018,C4090,C,制造业,40,仪器仪表制造业,409,其他仪器仪表制造业,4090,其他仪器仪表制造业,113.915713,22.576549,16800000,2011/4/1,2008/10/7,38
